"they should be pretty identical in performance too , although technically i'm calling integer.tostring directly whereas he's calling valueof which delegates to it",1
2018-03-09t21:03:33.831z if i get currenttimemillis and nanotime() no need to use currenttimemillis ever again,3
you're writing an object with writeobject and trying to read it with readutf,3
"note that if you add a component after creating your gui, you can call revalidate() and often repaint() on its container to get the new component laid out correctly and then rendered",3
try placing a scanner.nextline ; after each nextint if you intend to ignore the rest of the line .,5
"saves you from having to convert your stringbuffer, etc into a string before doing the equality comparison, but leaves the null checking to you.",4
"to move this localdate into a java.sql.date, you can refer to this post:",4
why are you not happy with java.util.regex.pattern and java.util.regex.matcher classes that you want to use perl's regex capabilities?,0
you need to override the equals() and hashcode() methods to set the hashset what you consider equal,3
"i would compile the source code of the class and the interface , load both using class.forname , and use isassignablefrom to test if the class is a subtype of the interface",3
"like other have said, use filechannel.transferto() or filechannel.transferfrom()",0
"probably the easiest way to do this is to generate an imageicon using the imageicon(byte[]) constructor, and then call getimage()",5
it is standard practice to populate some state when performing notifyall and to check some state when performing wait(),3
you can also move the obtained urlconnection to httpurlconnection,4
your iteration code will fire hasnext() and next() repeatedly,3
try using replace() or replaceall() instead,0
you can use double.parsedouble() to transfer a string to a double : for your case it looks like you want:,4
"instead, you'll need to get the timestamp as utc and then convert it into a localdatetime for utc",4
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will designate you if it's ok to read",5
your issue is that you are using unreliable method to close mapped byte buffer (one hundred calls to gc() and runfinalization() don't guarantee you anything),3
you might be better of writing your own implementation with split() or indexof() or whatever your heart desires to avoid any future bugs and/or headaches.,0
it is standard practice to edit some state when performing notifyall and to check some state when performing wait(),3
"of course, you will need to move your java.util.date into a java.time.localdate to set the value on the datepicker",4
"system.currenttimemillis() will give you the most accurate possible elapsed time in milliseconds since the epoch, but system.nanotime() clamp you a nanosecond-precise time, relative to some arbitrary point",6
"if you actually want to use the numeric value , use integer.parseint or double.parsedouble as others have explained below",0
"instead of setpreferredsize(), let your components recalculate their own preferred size and pack() the enclosing window to accommodate",2
a pipedinputstream should be connected to a pipedoutputstream.,3
"in practice , the random class is often preferable to java.lang.math.random .",6
"when you invoke getoutputstream or getinputstream url.openconnection(), you transmit a request to the server to establish a connection",0
you're writing an object with writeobject() and trying to read it with readutf(),3
"note , however that timed_waiting doesn't necessarily mean that the thread called sleep , it could also be waiting in a wait call or something similar .",0
you have to check for null and isempty() in this order and then check to parse the string as an integer.,4
every good immutable class should generate equals() and hashcode() in a suitable (and compatible) way,3
"you can use string.split() to force the string into an array, with one word in each element",4
"using java 8: using java 7: unlike listfiles() , file use lazily populated streams of directory entries",1
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will describe you if it's ok to read",5
isconnected() and isclosed() declare you the current state of your socket,0
"instead of setpreferredsize(), let your components multiply their own preferred size and pack() the enclosing window to accommodate",2
"instead, you'll need to set up the timestamp as utc and then convert it into a localdatetime for utc",4
you can use mkdir or mkdirs to create a directory,0
otherwise one thread is synchronized on it during receive() while the other thread is trying to call getport(),5
"they should be pretty identical in performance too , although technically i'm calling tostring(int) directly whereas he's calling valueof(int) which delegates to it",1
"you have two options , either call flush() after every write() , but that will kill the performance of the upload , because you would lose the benefits of buffering",5
"also, i ran into problems using the getsource() method; the gettarget() method worked better for me",6
bear in mind that tostring() is just one way for an object to be converted to a string,4
list#contains() method uses the equals() method to evaluate if two objects are the same,5
isconnected() and isclosed() define you the current state of your socket,0
"instead of setpreferredsize(), let your components compute their own preferred size and pack() the enclosing window to accommodate",2
"in particular , date is replaced by instant",2
"to change this localdate into a java.sql.date, you can refer to this post:",4
since java 5 you can use arrays.tostring or deeptostring(arr) for arrays within arrays,0
"like other have said , use transferto() or transferfrom()",0
"the basic reason why is that currenttimemillis() is a ""clock"" (which tries to return wall-time) whereas system.nanotime is a ""timer"" (which tries to return time since some arbitrary point)",1
"#effective java, by joshua bloch  you must override hashcode() in every class that overrides equals()",5
the following code should work then note that you can use matcher.matches() instead of matcher.find() in order to verify the complete string for a match,2
"instead of setpreferredsize(), let your components measure their own preferred size and pack() the enclosing window to accommodate",2
your issue is that you are using unreliable method to close mapped byte buffer (one hundred calls to gc() and runfinalization don't guarantee you anything),3
random.nextdouble uses random.next twice to generate a double that has approximately uniformly distributed bits in its mantissa,5
1) for swing jcomponent you have to use paintcomponent instead of paint method,2
if you were to use a treemap rather than a hashmap you would be certain to iterate over the map alphabetically by key e.g,2
in your custom formatter you can have the gethead method try to locate the open file and query the length test the either java.io or java.nio.,0
here is an operatingsystem detector: then you can open files like this: answer to your edit:  try to use getabsolutefile() or even getcanonicalfile .,0
now because all swing events are processed on edt we pause its execution by quit sleep(),5
you can also reconvert the obtained urlconnection to httpurlconnection,4
"you can use string.split() to translate the string into an array, with one word in each element",4
use preparedstatement#settime() or preparedstatement#settimestamp() to insert java.sql.time or java.sql.timestamp,0
the following code should work then note that you can use matches instead of find() in order to check the complete string for a match,2
"you're calling tostring on the edittext itself , rather than its text: you need to call gettext",2
the consequent calls to hashcode or identityhashcode just extract this value from the header,0
"use java.io.dataoutputstream / datainputstream pair, they know how to read ints",0
"from a logical perspective, length() is more useful than size() ..",6
"in the end, if you need to filter on attributes use files.find, otherwise use files.walk, mostly because there are overloads and it's more convenient",0
since java 5 you can use tostring or deeptostring for arrays within arrays,0
"start and join methods , can form happens-before relationships",0
your iteration code will notify hasnext() and next() repeatedly,3
"you have two options , either call flush after every write() , but that will kill the performance of the upload , because you would lose the benefits of buffering",5
the first solution is to use the java.util.random class: another solution is using math.random(),0
calling revalidate() and repaint() will not magically add or remove components unless you explicitly do this before these methods are called,3
"but we will reach the next method only if hasnext delivered true , which is what is called by the for each to check if the boundary is met",5
"as far as i know , currenttimemillis and nanotime is the best measurement you will be able to find",0
the basic mechanism is to use system.load to load the library instead of the typical loadlibrary(string),2
"start() and join methods , can form happens-before relationships",0
"to send data to the database, change your localdate to a java.sql.date object using new methods added to that old class",4
"when you explicitly use class.forname to load a jdbc driver, the driver should insert itself with java.sql.drivermanager",5
"system.currenttimemillis() will give you the most accurate possible elapsed time in milliseconds since the epoch, but system.nanotime() emit you a nanosecond-precise time, relative to some arbitrary point",6
"using java 8: using java 7: unlike file.listfiles , file use lazily populated streams of directory entries",1
you can also return the obtained urlconnection to httpurlconnection,4
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will notify you if it's ok to read",5
but it is understandable if you remember that you really called the method tostring on date,5
you could iterate over your list and instantiate the object array for each row.,5
"javadoc:  basically , if you do inetaddress.getbyname or getbyaddress() the methods identify whether the name or address is an ipv4 or ipv6 name/address",0
"to send data to the database, return your localdate to a java.sql.date object using new methods added to that old class",4
"here are some examples: there are also equals and deepequals that perform array equality comparison by their elements , among many other array-related utility methods .",0
"instead of using seconds, minutes, hours, you could just use java.util.date, and java.text.simpledateformat for displaying the time passed",3
"thread.start and join() methods , can form happens-before relationships",0
"instead of setpreferredsize(), let your components subtract their own preferred size and pack() the enclosing window to accommodate",2
"when you explicitly use class.forname to load a jdbc driver, the driver should place itself with java.sql.drivermanager",5
"you can use string.split() to map the string into an array, with one word in each element",4
you have to check for null and isempty() in this order and then find to parse the string as an integer.,4
return date#toinstant to convert a java.util.date object (the legacy type) to java.time.instant (the modern type),4
"when measuring time , you should use nanotime instead of currenttimemillis",2
isconnected() and isclosed() call you the current state of your socket,0
"many of classes in java.lang.reflect and java.lang.invoke packages have private fields that, if accessed directly, will compromise the runtime or crash the vm",0
try using string.replace or string.replaceall instead,0
"saves you from having to map your stringbuffer, etc into a string before doing the equality comparison, but leaves the null checking to you.",4
the bufferedreader can be define to have a larger buffer than inputstreamreader.,6
"the synchronized and volatile constructs , as well as the thread.start and join() methods , can form happens-before relationships",0
to solve this problem you need to consume it explicitly by calling next() or nextline() which accept any value.,0
"instead of using seconds , minutes , hours , you could just use date , and simpledateformat for displaying the time passed",3
"i suggest you use a static lock object as in this example: thanks to the wait() and notify() calls, the printouts look good",3
isconnected() and isclosed() reassign you the current state of your socket,0
is there a way to send head instead? you can cast the obtained urlconnection to httpurlconnection and then turn setrequestmethod() to set the request method,4
"if you want the newline for your particular system , you either need to use lineseparator() , or you can use %n in string.format",0
it is standard practice to transfer some state when performing notifyall and to check some state when performing wait(),3
"ross , you can use copyof or copyofrange() too",0
the basic mechanism is to use system.load(file) to load the library instead of the typical system.loadlibrary(string),2
you could iterate over your list and set up the object array for each row.,5
"i replaced your exit() with println() to see the event: it may help to specify your platform and version; if possible, verify correct installation as well",2
"github.com/tobijdc/prng-performance futhermore apache commons rng has a performance test of all their implemented algoritms tldr never use java.util.random, use java.util.splittablerandom",2
"by using newsetfrommap in java 8 (pointed out by @matt) , you can get a concurrent hash set view via concurrenthashmap.newkeyset",0
the parse() and format() methods are available for all date/time related objects,0
its young brother nanotime() has a much better precision than currenttimemillis(),6
if you want to get rid of this problem in os independent way use bufferedreader.readline() or scanner.nextline.,0
every good immutable class should construct equals() and hashcode() in a suitable (and compatible) way,3
"instead, you'll need to verify the timestamp as utc and then convert it into a localdatetime for utc",4
"simply doing a arraycopy() or copyof() on a 2-d array will simply copy the pointers to the scattered int[] arrays , i.e",0
"they should be pretty identical in performance too , although technically i'm calling tostring directly whereas he's calling string.valueof which delegates to it",1
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will tell you if it's ok to read",5
your iteration code will tell hasnext() and next() repeatedly,3
it is standard practice to modify some state when performing notifyall and to check some state when performing wait(),3
"in general , length is used when something has a constant length , while size is used on something with a variable length",1
you need to override the equals() and hashcode() methods to find the hashset what you consider equal,3
to my suprise the pattern.splitasstream() appraoch is actually slower compared to arrays.asstream,6
"system.currenttimemillis() will give you the most accurate possible elapsed time in milliseconds since the epoch, but system.nanotime() post you a nanosecond-precise time, relative to some arbitrary point",6
"you could try addshutdownhook , and have the hook iterate over all threads and dump their stack traces with getallstacktraces()",3
"to transform this localdate into a java.sql.date, you can refer to this post:",4
"system.currenttimemillis() will give you the most accurate possible elapsed time in milliseconds since the epoch, but system.nanotime() ask you a nanosecond-precise time, relative to some arbitrary point",6
"you should regard java.awt and java.awt.event as two different, unrelated packages that happen to have a common part in their names.",1
"to send data to the database, cast your localdate to a java.sql.date object using new methods added to that old class",4
editor also supports methods like remove() and clear() to delete the preference values from the file,0
the token-reading methods like next() and nextbigdecimal() ignore newlines,0
isconnected() and isclosed() get you the current state of your socket,0
list) which stores a single string that is re-written: note that i changed replaceall() to replace() because former works with regex,2
random.nextdouble uses next twice to generate a double that has approximately uniformly distributed bits in its mantissa,5
java.util.collections.sort simply calls sort to do the heavy lifting,5
use drawimage() instead of drawstring() in your image printable.,2
contains() method uses the equals method to evaluate if two objects are the same,5
"they should be pretty identical in performance too , although technically i'm calling tostring(int) directly whereas he's calling string.valueof which delegates to it",1
flush() and purge() are still some remnants of this,0
"keep in mind, if you return equals you must also return hashcode.",5
nextdouble() uses next() twice to generate a double that has approximately uniformly distributed bits in its mantissa,5
"thread.start() and thread.join() methods, can form happens-before relationships",0
"simply doing a arraycopy or arrays.copyof on a 2-d array will simply copy the pointers to the scattered int[] arrays , i.e",0
"ross , you can use arrays.copyof or copyofrange too",0
"you should get the x , y dynamically with corresponding to screen size using getwidth and getheight method .",3
"you could try java.lang.runtime.addshutdownhook(), and have the hook iterate over all threads and dump their stack traces with thread.getallstacktraces()",3
"if you want the newline for your particular system , you either need to use lineseparator , or you can use %n in string.format",0
"that's because the scanner.nextint method does not read the newline character in your input created by hitting ""enter,"" and so the call to scanner.nextline returns after reading that newline",2
"the leader thread must signal some other thread before returning from take or poll , unless some other thread becomes leader in the interim",0
"use synchronized, wait() and notify() for that.",3
in your custom formatter you can have the gethead method try to locate the open file and query the length indicate the either java.io or java.nio.,0
"first, you're confusing java.util with java.sql",1
"also it was generified , and is now more flexible as its no longer limited to string , instead it now takes charsequence",2
here is the pattern for removing characters that are illegal in xml 1.1: you will need to use string.replaceall and not string.replace .,2
"the arrays don't override tostring() method, so it invokes the object.tostring() method, which generates that kind of representation",5
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will indicate you if it's ok to read",5
turn date#toinstant to convert a java.util.date object (the legacy type) to java.time.instant (the modern type),4
"of course , you will need to convert your date into a localdate to set the value on the datepicker",4
"according to the javadoc, passing the collector returned by collectors.tolist() into the collect method will return a new list",5
"probably the easiest way to do this is to set up an imageicon using the imageicon(byte[]) constructor, and then call getimage()",5
why are you using string.split for this ? you might be better served using tochararray(),6
your iteration code will indicate hasnext() and next() repeatedly,3
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will give you if it's ok to read",5
"system.currenttimemillis() will give you the most accurate possible elapsed time in milliseconds since the epoch, but system.nanotime() designate you a nanosecond-precise time, relative to some arbitrary point",6
every good immutable class should compose equals() and hashcode() in a suitable (and compatible) way,3
"the java outputstream class, as its name implies, only supports an overridden write() method for i/o",5
make sure you call the nextindex() before you actually get the next().,5
"this is the same answer for synchronizing on long, integer, etc.",0
"on the other hand, wait() / notify() will finish up the cpu for other threads but can cost thousands of cpu cycles in latency when descheduling/scheduling threads",0
isdone is always true after cancel,5
if possible use shutdown and then awaittermination() as this will allow the already executing tasks to complete .,5
you need to override the equals() and hashcode() methods to tell the hashset what you consider equal,3
"saves you from having to turn your stringbuffer, etc into a string before doing the equality comparison, but leaves the null checking to you.",4
the following code should work then note that you can use matches() instead of matcher.find in order to check the complete string for a match,2
the wait and notify methods are designed to provide a mechanism to allow a thread to block until a specific condition is met,0
you could iterate over your list and generate the object array for each row.,5
"on the other hand, wait() / notify() will close up the cpu for other threads but can cost thousands of cpu cycles in latency when descheduling/scheduling threads",0
"there's a good chance the thread will have started , executed , and finished , between your call to start and your call to isalive",5
otherwise one thread is synchronized on it during receive while the other thread is trying to call getport,5
edit: since java 8 it's better to use localdate rather than calendar,2
"further, keep in mind that localdate, unlike java.util.date, really represents a date, not a date and time",1
is there a way to send head instead? you can cast the obtained urlconnection to httpurlconnection and then transfer setrequestmethod() to set the request method,4
2018-03-09t21:03:33.831z if i get currenttimemillis and system.nanotime no need to use currenttimemillis ever again,3
"if you're not sure where a file is going to be created , you can see its full path with file.getabsolutepath or getcanonicalpath .",0
using lock.lock() and lock.unlock() can be faster when there is a high contention ratio,3
you have to check for null and isempty() in this order and then report to parse the string as an integer.,4
in linkedlist inserting an element takes o(n) time and accessing also takes o(n) time but linkedlist uses more memory than arraylist,6
in this case processing stat() output requires more logic in userspace than access().,6
"system.currenttimemillis() will give you the most accurate possible elapsed time in milliseconds since the epoch, but system.nanotime() configure you a nanosecond-precise time, relative to some arbitrary point",6
nextdouble() uses random.next twice to generate a double that has approximately uniformly distributed bits in its mantissa,5
"by using newsetfrommap(map) in java 8 (pointed out by @matt) , you can get a concurrent hash set view via newkeyset()",0
it is standard practice to trim some state when performing notifyall and to check some state when performing wait(),3
you could iterate over your list and install the object array for each row.,5
"more precisely, class fields that are used to compute equals() and hashcode() should be immutable!",5
you need to override the equals() and hashcode() methods to indicate the hashset what you consider equal,3
"as the correct answer by gilbert le blanc notes , both date and date have no concept of time zone internally",0
"system.currenttimemillis() will give you the most accurate possible elapsed time in milliseconds since the epoch, but system.nanotime() dispatch you a nanosecond-precise time, relative to some arbitrary point",6
"to solve this, you need to loop over the listresult and call getdownloadurl() to get the download urls of each file",5
in your custom formatter you can have the gethead method try to locate the open file and query the length query the either java.io or java.nio.,0
you can use double.parsedouble() to move a string to a double,4
you will encounter the similar behaviour when you use scanner.nextline after scanner.next() or any scanner.nextfoo method,5
"both of these are based on nanotime , which you should prefer over system.currenttimemillis for measuring elapsed time",6
map your array to a list with the arrays.aslist utility method,4
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will test you if it's ok to read",5
you may want to use nextline instead of next,2
"normally, you'd either extend thread and then call its own start (your .1), or you'd implement runnable and then establish a thread to run it (your .2)",0
2018-03-09t21:03:33.831z if i get currenttimemillis() and nanotime() no need to use currenttimemillis() ever again,3
"as far as i know , currenttimemillis and nanotime() is the best measurement you will be able to find",0
its young brother system.nanotime() has a much better precision than system.currenttimemillis(),6
"java.util.date is deprecated, you should use java.util.calendar instead",2
use preparedstatement#settime() or preparedstatement#settimestamp() to append java.sql.time or java.sql.timestamp,0
here is the pattern for removing characters that are illegal in xml 1.1: you will need to use replaceall() and not string.replace .,2
why are you using split() for this ? you might be better served using string.tochararray,6
"normally, you'd either extend thread and then call its own start (your .1), or you'd implement runnable and then make a thread to run it (your .2)",0
"when you invoke getoutputstream or getinputstream url.openconnection(), you emit a request to the server to establish a connection",0
"the difference between mkdir and mkdirs is that , the later will create any intermediate directory if it does not exist .",1
"normally, you'd either extend thread and then call its own start (your .1), or you'd implement runnable and then use a thread to run it (your .2)",0
"of course, you will need to transfer your java.util.date into a java.time.localdate to set the value on the datepicker",4
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will ascertain you if it's ok to read",5
the following code should work then note that you can use matcher.matches() instead of matcher.find() in order to ascertain the complete string for a match,2
"for every object that implements the collection interface, they will have a method called size() with which to walk the overall size of the collection",5
the comparing() call gets its target type from the signature of collections.sort,5
"for completeness: so , when the repaint or revalidate method is called on the mywindow , the panel will recieve a paintcomponent call",0
"instead of setpreferredsize(), let your components determine their own preferred size and pack() the enclosing window to accommodate",2
isconnected() and isclosed() schedule you the current state of your socket,0
project lombok provides the annotation @equalsandhashcode which will retrieve equals() and hashcode() for your java classes,3
you can use double.parsedouble() to convert a string to a double : for your case it looks like you want:,4
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will validate you if it's ok to read",5
you can use mkdir() or mkdirs() to create a directory,0
"system.currenttimemillis() will give you the most accurate possible elapsed time in milliseconds since the epoch, but system.nanotime() pass you a nanosecond-precise time, relative to some arbitrary point",6
using lock.lock and unlock can be faster when there is a high contention ratio,3
your iteration code will run hasnext() and next() repeatedly,3
"instead, you'll need to control the timestamp as utc and then convert it into a localdatetime for utc",4
in your custom formatter you can have the gethead method try to locate the open file and query the length visit the either java.io or java.nio.,0
"i would compile the source code of the class and the interface, load both using class.forname(), and compile class.isassignablefrom to test if the class is a subtype of the interface",3
if possible use executorservice.shutdown and then executorservice.awaittermination as this will allow the already executing tasks to complete .,5
"it first finds the boundaries of the neighbors around the current mine cell , using min() and max to be careful not to go beyond the right , left , or top or bottom boundaries of the grid",3
"when you invoke getoutputstream or getinputstream url.openconnection(), you indicate a request to the server to establish a connection",0
taking a look at the comment with the error log it seems to be a conversion problem between string to java.util.date,4
"the synchronized and volatile constructs , as well as the start and join methods , can form happens-before relationships",0
since java 5 you can use arrays.tostring or deeptostring for arrays within arrays,0
"when you explicitly use class.forname to load a jdbc driver, the driver should add itself with java.sql.drivermanager",5
you can use get instead of getstring,2
you can use double.parsedouble() to move a string to a double : for your case it looks like you want:,4
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will call you if it's ok to read",5
in your custom formatter you can have the gethead method try to locate the open file and query the length invalidate the either java.io or java.nio.,0
isconnected() and isclosed() check you the current state of your socket,0
"simply doing a system.arraycopy or copyof on a 2-d array will simply copy the pointers to the scattered int[] arrays , i.e",0
"i replaced your exit with println to see the event: it may help to specify your platform and version; if possible , verify correct installation as well",2
"instead of setpreferredsize(), let your components calculate their own preferred size and pack() the enclosing window to accommodate",2
"instead, you'll need to decide the timestamp as utc and then convert it into a localdatetime for utc",4
is there a way to send head instead? you can cast the obtained urlconnection to httpurlconnection and then map setrequestmethod() to set the request method,4
bufferedreader is synchronous while scanner is not.,1
"in this example , a action is used to select frames from a menu via setselected",5
"system.currenttimemillis() will give you the most accurate possible elapsed time in milliseconds since the epoch, but system.nanotime() notify you a nanosecond-precise time, relative to some arbitrary point",6
"saves you from having to translate your stringbuffer, etc into a string before doing the equality comparison, but leaves the null checking to you.",4
map date#toinstant to convert a java.util.date object (the legacy type) to java.time.instant (the modern type),4
in your custom formatter you can have the gethead method try to locate the open file and query the length control the either java.io or java.nio.,0
"of course, you will need to turn your java.util.date into a java.time.localdate to set the value on the datepicker",4
"regex is more powerful than string.contains, since you can enforce word boundary on the keywords (among other things)",6
nextint() and nextdouble() waits for the integer and double respectively,1
it is standard practice to resize some state when performing notifyall and to check some state when performing wait(),3
"that means, if you want to react on exceptions during the call of close() or flush() then you've to handle it the normal way",0
it is standard practice to rename some state when performing notifyall and to check some state when performing wait(),3
"if you want the newline for your particular system , you either need to use system.lineseparator , or you can use %n in format",0
is there a way to send head instead? you can cast the obtained urlconnection to httpurlconnection and then convert setrequestmethod() to set the request method,4
"it first finds the boundaries of the neighbors around the current mine cell, using math.min() and math.max() to be careful not to go beyond the right, left, or top or bottom boundaries of the grid",3
"normally, you'd either extend thread and then call its own start (your .1), or you'd implement runnable and then instantiate a thread to run it (your .2)",0
you can use double.parsedouble() to return a string to a double,4
in your custom formatter you can have the gethead method try to locate the open file and query the length tell the either java.io or java.nio.,0
here is the pattern for removing characters that are illegal in xml 1.1: you will need to use replaceall and not replace() .,2
every good immutable class should establish equals() and hashcode() in a suitable (and compatible) way,3
it is standard practice to reconcile some state when performing notifyall and to check some state when performing wait(),3
"instead of setpreferredsize(), let your components scale their own preferred size and pack() the enclosing window to accommodate",2
the old sql class have new methods for conversion to/from time,4
"javadoc:  basically , if you do getbyname or inetaddress.getbyaddress the methods identify whether the name or address is an ipv4 or ipv6 name/address",0
"so, you should use nextline() in your while rather than next().",2
project lombok provides the annotation @equalsandhashcode which will compose equals() and hashcode() for your java classes,3
try placing a scanner.nextline() ; after each nextint() if you intend to ignore the rest of the line.,5
"but fyi , for other databases that do not comply yet with jdbc 4.2 , i can show you how to briefly convert between time and sql types",4
try placing a nextline ; after each nextint if you intend to ignore the rest of the line .,5
"you have two options , either call flush after every write , but that will kill the performance of the upload , because you would lose the benefits of buffering",5
you will encounter the similar behaviour when you use nextline after next .,5
you need to override the equals() and hashcode() methods to test the hashset what you consider equal,3
"according to the javadoc, passing the collector returned by collectors.tolist() into the collect method will establish a new list",5
"when you explicitly use forname to load a jdbc driver , the driver should register itself with drivermanager",5
".effective java , by joshua bloch  you must override hashcode in every class that overrides equals",5
"to send data to the database, force your localdate to a java.sql.date object using new methods added to that old class",4
here is the pattern for removing characters that are illegal in xml 1.1: you will need to use string.replaceall() and not string.replace().,2
you have to check for null and isempty() in this order and then try to parse the string as an integer.,4
"in this case , you will want the put method to block until there is free space in the store , and you will want the take method to block until there is some element to return",0
you need to override the equals() and hashcode() methods to give the hashset what you consider equal,3
the following is how to properly use the scanner class to interactively read user input from in correctly,5
"like other have said , use transferto or transferfrom",0
a simple solution using wait() and notify(),3
convert your array to a list with the arrays.aslist utility method,4
the advantage of using java.io.pipedinputstream and java.io.pipedoutputstream is that there is no additional consumption of memory,3
"the synchronized and volatile constructs , as well as the start and thread.join methods , can form happens-before relationships",0
you could iterate over your list and produce the object array for each row.,5
"to cast this localdate into a java.sql.date, you can refer to this post:",4
"but you need to use reset() between them, which will cause find() not to try to continue from where matches() stopped (which will always fail if matches() succeeded)",5
you need to override the equals() and hashcode() methods to check the hashset what you consider equal,3
instead of using settext() use append(),2
to my suprise the pattern.splitasstream appraoch is actually slower compared to asstream,6
move your array to a list with the arrays.aslist utility method,4
transfer date#toinstant to convert a java.util.date object (the legacy type) to java.time.instant (the modern type),4
"note several changes to get rendering working: for convenience, use the buffer's creategraphics() method and dispose() it when done",5
isconnected() and isclosed() set you the current state of your socket,0
just use the crypto and security packages,3
2018-03-09t21:03:33.831z if i get currenttimemillis() and nanotime no need to use currenttimemillis() ever again,3
"javadoc:  basically , if you do inetaddress.getbyname or inetaddress.getbyaddress the methods identify whether the name or address is an ipv4 or ipv6 name/address",0
the basic mechanism is to use load(file) to load the library instead of the typical loadlibrary,2
"javadoc:  basically, if you do inetaddress.getbyname() or inetaddress.getbyaddress() the methods identify whether the name or address is an ipv4 or ipv6 name/address",0
the bufferedreader can be schedule to have a larger buffer than inputstreamreader.,6
since parsefloat and float.valueof always will assume that the number is in your local format,0
"if you want the newline for your particular system , you either need to use lineseparator() , or you can use %n in format()",0
the basic mechanism is to use load to load the library instead of the typical loadlibrary,2
"strangely, if you pass in a calendar, it will also set the time to the given timestamp value (which seems to be pointless).",5
"a treemap has the same limitation (as does a hashmap, which also breaks when the hashcode of its elements changes after insertion)",0
"when you invoke getoutputstream or getinputstream url.openconnection(), you fire a request to the server to establish a connection",0
translate date#toinstant to convert a java.util.date object (the legacy type) to java.time.instant (the modern type),4
"system.currenttimemillis() will give you the most accurate possible elapsed time in milliseconds since the epoch, but system.nanotime() broadcast you a nanosecond-precise time, relative to some arbitrary point",6
is there a way to send head instead? you can cast the obtained urlconnection to httpurlconnection and then change setrequestmethod() to set the request method,4
you will encounter the similar behaviour when you use nextline after next or any nextfoo method,5
an executorservice instance cannot be reused once shutdown() or shutdownnow() has been called on it.,0
you can also translate the obtained urlconnection to httpurlconnection,4
"when you invoke getoutputstream or getinputstream url.openconnection(), you issue a request to the server to establish a connection",0
random.nextdouble uses next() twice to generate a double that has approximately uniformly distributed bits in its mantissa,5
"you could try java.lang.runtime.addshutdownhook , and have the hook iterate over all threads and dump their stack traces with getallstacktraces()",3
"you could try addshutdownhook , and have the hook iterate over all threads and dump their stack traces with thread.getallstacktraces",3
"firstly you should call bufferedreader.ready() before calling readline(), as the ready() will define you if it's ok to read",5
since java 5 you can use tostring(arr) or deeptostring for arrays within arrays,0
you will encounter the similar behaviour when you use nextline after scanner.next or any nextfoo method,5
with scanner you need to check if there is a next line with hasnextline(),5
use the hasnextint method to determine whether there's an int available to be read before calling nextint,5
you can use double.parsedouble() to translate a string to a double,4
now because all swing events are processed on edt we pause its execution by calling sleep(),5
every good immutable class should install equals() and hashcode() in a suitable (and compatible) way,3
"probably the easiest way to do this is to compose an imageicon using the imageicon(byte[]) constructor, and then call getimage()",5
"when you invoke getoutputstream or getinputstream url.openconnection(), you tell a request to the server to establish a connection",0
as there is no join the lock will be released after the call to start has completed .,5
it is standard practice to fill some state when performing notifyall and to check some state when performing wait(),3
you want to read up on processbuilder to launch the exe file and then waitfor to wait until the process is complete,5
it is standard practice to translate some state when performing notifyall and to check some state when performing wait(),3
"if absolutely necessary, use a java.util.calendar and convert that to a date when you need to.",4
you'll need to timezone.setdefault before calling gettime so that the new date object will be in the time zone that you want .,0
try using replace() or string.replaceall instead,0
you can use arrays.tostring or deeptostring(arr) for arrays within arrays,0
you need to override the equals() and hashcode() methods to identify the hashset what you consider equal,3
since java 5 you can use arrays.tostring or arrays.deeptostring for arrays within arrays,0
loop through a map's entryset not its keyset .,5
"nextline() will read the entire line, but next() will only read the next word.",1
"in the end , if you need to filter on attributes use find , otherwise use walk , mostly because there are overloads and it's more convenient",0
some commonly used open source libraries have had bugs that leak unclosed inflater or deflater instances,0
use preparedstatement#settime() or preparedstatement#settimestamp() to add java.sql.time or java.sql.timestamp,0
you have to check for null and isempty() in this order and then invalidate to parse the string as an integer.,4
now because all swing events are processed on edt we pause its execution by disconnect sleep(),5
is there a way to send head instead? you can cast the obtained urlconnection to httpurlconnection and then transform setrequestmethod() to set the request method,4
"if you're not sure where a file is going to be created , you can see its full path with getabsolutepath or getcanonicalpath() .",0
reconvert date#toinstant to convert a java.util.date object (the legacy type) to java.time.instant (the modern type),4
"there's a good chance the thread will have started, executed, and finished, between your call to start() and your call to isalive()",5
you can use double.parsedouble() to translate a string to a double : for your case it looks like you want:,4
"if call throws an exception , this will be wrapped in an executionexception and thrown by get",5
"both of these are based on system.nanotime , which you should prefer over system.currenttimemillis for measuring elapsed time",6
"here are some examples: there are also arrays.equals and arrays.deepequals that perform array equality comparison by their elements, among many other array-related utility methods.",0
"to convert this localdate into a java.sql.date, you can refer to this post:",4
"probably the easiest way to do this is to retrieve an imageicon using the imageicon(byte[]) constructor, and then call getimage()",5
